reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
610,"Alton Estate",,"https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/alton-estate-conservation-area-appraisal/","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2023-08-31,,44001063
3802,"Bathgate Road",,"https://www.wandsworth.gov.uk/media/1586/bathgateplusroad.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2006-03-20,,44001062
3815,"Battersea Park",,"https://www.wandsworth.gov.uk/media/1583/battersea_park_conservation_area_appraisal_and_management_strategy_2014.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2014-02-24,,44001069
3943,"Battersea Square",,"https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/battersea-square-conservation-area-appraisal/","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2023-07-19,,44001064
3665,"Charlwood Road and Lifford Street",,"https://www.wandsworth.gov.uk/media/1579/charlwood_lifford_caa_ms.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,1988-09-14,,44001043
3816,"Clapham Common",,"https://www.wandsworth.gov.uk/media/1587/claphampluscommonplusappraisal.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,1988-09-14,,44001044
2553,"Clapham Junction",,"https://www.wandsworth.gov.uk/media/1588/clapham_junction_caaandms.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2009-07-06,,44004067
3944,"Coalecroft Road",,"https://www.wandsworth.gov.uk/media/1576/coalecroft.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,1971-02-12,,44001045
3818,"Culverden Road",,"https://www.wandsworth.gov.uk/media/1592/culverden_road_caaandms.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2007-01-22,,44001075
3666,"Deodar Road",,"https://www.wandsworth.gov.uk/media/1597/dinsmoreplusroadplusfinal.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,1985-10-11,,44001072
3803,"Dinsmore Road",,"https://www.wandsworth.gov.uk/media/1597/dinsmoreplusroadplusfinal.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2006-03-20,,44001074
3804,"Dover House Estate",,"https://www.wandsworth.gov.uk/media/1595/dover_house_final.pdf","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",,,"Appraisal",,2007-03-20,,44001046
